,DateTime,City,Country,Operator,Type,Company,Aboard,Fatalities,Ground,Flight Type,Phase,Cause,Summary,Year,Month,Day,Survivors,%Survivors
1364,1955-02-19 07:31:00,Albuquerque, New Mexico,TRANS WORLD AIRLINES,Martin 404,Martin,16.0,16.0,0.0,passenger,While taking off,Pilot error,"after taking off from albuquerque, the aircraft flew a path directly towards sandia mountain and crashed into it.  while initially blaming the pilots of intentionally flying the plane into the mountain, five years later, the cab changed the probable cause to 'deviation from course for reasons unknown' and admitted there may have been a problem with the flux gauge compass.",1955,February,Saturday,0.0,0.0
1365,1955-02-23 09:20:00,Salisbury,  Zimbabwe,CENTRAL AFRICAN AIRWAYS,Douglas DC-3,Douglas,26.0,1.0,0.0,passenger,While landing,Pilot error,the pilot began taking off and retracted the landing gear when smoke was observed in the cockpit. he attempted to belly land the plane. the propellers separated and penetrated the fuselage killing the fight engineer. the presence of smoke in the flight crew compartment in sufficient quantity to make the captain apprehensive of fire and to cause him to land the aircraft immediately with the landing gear retracted. a fractured rubber hose on the port engine connecting the rocker box of one of the lower cylinders to the collector box caused smoke to enter the wheel well and into the crew compartment.,1955,February,Wednesday,25.0,96.15384615384616
1366,1955-03-06 00:00:00,Vitoria da Conquista, Brazil,REAL,Douglas DC-3,Douglas,21.0,5.0,0.0,passenger,While landing,Pilot error,"after an aborted landing attempt due to a unlocked landing gear, the plane made a left turn, hit a pole, crashed and burned. pilot error. improper use of the throttles by the crew following the go-around. failure of the landing gear locking mechanism.",1955,March,Sunday,16.0,76.19047619047619
1367,1955-03-08 00:00:00,Mascota, Mexico,MEXICANA,Douglas DC-3,Douglas,26.0,26.0,0.0,passenger,unknown,unknown,crashed in a hilly region between talpa and mascota.,1955,March,Tuesday,0.0,0.0
1368,1955-03-09 00:00:00,Trujillo, Colombia,AVIANCA,Douglas C-47A,Douglas,8.0,8.0,0.0,passenger,unknown,unknown,the cargo plane crashed with a gold and platinum shipment aboard. wreckage found one month later.,1955,March,Wednesday,0.0,0.0
1369,1955-03-20 22:36:00,Springfield, Mississippi,AMERICAN AIRLINES,Convair CV-240-0,Convair,35.0,13.0,0.0,passenger,While landing,Pilot error,the plane crashed 1.25 miles short of the runway while attempting to land. crew's inattention to flight instruments during approach. pilot sensory illusion which gave a  false impression of the aircraft's altitude.,1955,March,Sunday,22.0,62.857142857142854
1370,1955-03-22 02:00:00,Oahu, Hawaii,MILITARY - U.S. NAVY,Douglas R6D-1 (C-118B),Douglas,66.0,66.0,0.0,military,While landing,unknown,"the aircraft returned to hickam airfield because of inoperative high-frequency radio transmitters. as the plane was descending to land, it crashed into pali kea peak, 15 miles northwest of honolulu. navigational error by the crew brought the plane 8 miles north of its intended position.",1955,March,Tuesday,0.0,0.0
1371,1955-03-26 11:12:00,Off the Oregon coast,,PAN AMERICAN WORLD AIRWAYS,Boeing 377 Stratocruiser 10-26,Boeing,23.0,4.0,0.0,passenger,unknown,Engine failure,the plane ditched 35 miles off the oregon coast after the no. 3 engine and propeller broke away causing severe control difficulties. the plane sank after 20 minutes. loss of control and inability to maintain altitude following failure of the no. 3 propeller which resulted in wrenching free the no. 3 power  package. the aircraft was named 'clipper united states.',1955,March,Saturday,19.0,82.6086956521739
1372,1955-04-02 00:00:00,Off Pensacola, Florida,AAXICO AIRLINES,Curtiss C-46A,Curtiss,2.0,2.0,0.0,passenger,While en route,Weather conditions,the cargo plane flew into a thunderstorm and crashed into the sea while en route.,1955,April,Saturday,0.0,0.0
1373,1955-04-04 15:55:00,Islip, New York,UNITED AIR LINES,Douglas DC-6,Douglas,3.0,3.0,0.0,passenger,unknown,Engine failure,"suddenly dove into the ground. unintentional movement of no.4 throttle into the reverse range just before breaking ground, with the other three engines operating at high power output, which resulted in the aircraft very quickly becoming uncontrollable once airborne.",1955,April,Monday,0.0,0.0
1374,1955-04-11 17:30:00,Off Great Natuna Island, Sarawak,AIR INDIA,Lockheed 749A Constellation,Lockheed,19.0,19.0,0.0,passenger,unknown,Fire,"an explosion occurred at 18,000 feet while over the china sea. a resulting fire which started on the starboard wing soon spread and eventually led to total hydrauliand electrical failure. smoke filled the cockpit and the plane crashed. an act of political terrorism.  an aircraft worker placed an incendiary device in the starboard wheel well.",1955,April,Monday,0.0,0.0
1375,1955-04-18 00:00:00,Kupe Mountains, Cameroons,UNION DES TRANSPORTES AERIENS,de Havilland DH-114 Heron 1B,Havilland,14.0,12.0,0.0,cargo,While en route,unknown,hit mt. kilmanjaro while en route. wreckage found after 10 months.,1955,April,Monday,2.0,14.285714285714285
1376,1955-05-18 11:56:00,Mt. Kilimanjaro, Kenya,EAST AFRICAN AIRWAYS,Douglas DC-3,Douglas,20.0,20.0,0.0,passenger,While en route,unknown,crashed after reporting being over jipe lake on the slopes of mt. kilimanjaro. failure to follow prescribed route and procedures.,1955,May,Wednesday,0.0,0.0
1377,1955-05-21 00:00:00,Off Barcelona, Venezuela,LINEA AEROPOSTAL VENEZOLANA,Douglas C-47-DL,Douglas,13.0,4.0,0.0,passenger,unknown,unknown,ditched into the sea.,1955,May,Saturday,9.0,69.23076923076923
1378,1955-05-26 14:30:00,Edmonton, Alberta,ASSOCIATED AIRWAYS,Avro 685 York C-1,Avro,2.0,2.0,0.0,passenger,While taking off,Pilot error,"the attempt of the pilot to takeoff under the prevailing unfavorable conditions. as a result, the aircraft hit an obstacle in line with and off the end of the runway.",1955,May,Thursday,0.0,0.0
1379,1955-06-03 00:00:00,Fort Lamy, Cameroon,UNION AÉROMARITIME DE TRANSPORT,Douglas C-54A,Douglas,3.0,3.0,0.0,cargo,While landing,unknown,the cargo plane crashed while attempting to land.,1955,June,Friday,0.0,0.0
1380,1955-06-16 01:15:00,Near Asuncion, Paraguay,PANAIR DO BRASIL,Lockheed 049-46-21 Constellation,Lockheed,24.0,16.0,0.0,passenger,unknown,Pilot error,crashed on final approach. pilot fatigue. the pilot did not follow the recommended procedure for instrument final approach and he descended below the height prescribed in the final approach chart.,1955,June,Thursday,8.0,33.33333333333333
1381,1955-06-18 00:00:00,Leon, Mexico,TIGRES VOLADORES,Curtiss C-46,Curtiss,18.0,18.0,0.0,passenger,While taking off,Engine failure,lost an engine on takeoff and crashed into trees and caught fire.,1955,June,Saturday,0.0,0.0
1382,1955-07-14 00:00:00,Oaxaca, Mexico,LINEAS AREAS UNIDAS,Douglas DC-2-243,Douglas,22.0,22.0,0.0,passenger,While en route,unknown,crashed in a mountainous area in the zimathan district while en route.,1955,July,Thursday,0.0,0.0
1383,1955-07-17 06:24:00,Chicago, Illinois,BRANIFF AIRLINES,Convair CV-340-32,Convair,43.0,22.0,0.0,passenger,unknown,unknown,"while on instrument approach, the aircraft hit a sign and crashed through the airport boundry fence.  momentary disorientation caused by the loss of visual reference during the final visual phase of the approach resulting in an increased rate of descent at an altitude too low to effect recovery.",1955,July,Sunday,21.0,48.837209302325576
1384,1955-07-27 07:40:00,Near Petrich, Bulgaria,EL AL,Lockheed 049 Constellation,Lockheed,58.0,58.0,0.0,passenger,While landing,War,"on a flight from london, england to tel aviv, the aircraft drifted over bulgarian airspace and was shot down by bulgarian jet fighters. a navigational error that probably originated with an incorrect radio compass indication due to the effects of thunderstorm activity in the area.",1955,July,Wednesday,0.0,0.0
1385,1955-08-04 12:23:00,Fort Leonard Wood, Missouri,AMERICAN AIRLINES,Convair CV-240-0,Convair,30.0,30.0,0.0,passenger,While landing,Engine failure,the aircraft attempted an emergency landing at a military airstrip after fire broke out in the no. 2 engine. the right wing separated from the aircraft and crashed 1.5 miles from the runway. installation of an unairworthy cylinder in the no. 2 engine which resulted in an uncontrollable fire and loss of the right wing.,1955,August,Thursday,0.0,0.0
1386,1955-08-06 00:00:00,Near Voronezh, Russia,AEROFLOT,,,25.0,25.0,0.0,passenger,While en route,unknown,crashed en route.,1955,August,Saturday,0.0,0.0
1387,1955-08-11 14:20:00,Near Edelweiler, West Germany,MILITARY - U.S. AIR FORCE / MILITARY - U.S. AIR FORCE,Fairchild C119G / Fairchild C119G,Fairchild,66.0,66.0,0.0,military,unknown,Engine failure,"participating in a u.s. military exercise, the two planes collided in midair while in formation after one of the planes pulled out of formation because of engine trouble. the accident occurred at an altitude of 4,000 feet.  forty-six aboard 7841 and 20 aboard 3222 were killed.",1955,August,Thursday,0.0,0.0
1388,1955-08-26 00:00:00,Caparao Mountain, Brazil,CRUZEIRO,Douglas DC-3,Douglas,13.0,13.0,0.0,passenger,While en route,unknown,"hit caparao mountain while en route, 1 hour after taking off.  failure to follow flight plan.",1955,August,Friday,0.0,0.0
1389,1955-08-30 00:00:00,Simra, Nepal,KALINGA AIRLINES,Douglas C-47A,Douglas,3.0,2.0,0.0,passenger,unknown,Pilot error,"the cargo plane lifted off too early, stalled and crashed. the pilot tried to avoid a person on the runway.",1955,August,Tuesday,1.0,33.33333333333333
1390,1955-09-02 00:00:00,Meikitila, Myanmar,UNION OF BURMA AIRWAYS,Douglas DC-3,Douglas,9.0,9.0,0.0,passenger,unknown,unknown,flew into mount popa.,1955,September,Friday,0.0,0.0
1391,1955-09-08 00:00:00,Burbank, California,CURREY AIR TRANSPORT,Douglas DC-3,Douglas,33.0,3.0,0.0,cargo,While landing,Engine failure,"the plane returned after failure of the no. 2 engine, stalled and crashed 200 yards short of the runway  into parked aircraft and a hanger.  the captain's commitment to a landing without radio or visual confirmation of his runway alignment following engine failure immediately after takeoff.",1955,September,Thursday,30.0,90.9090909090909
1392,1955-09-10 00:00:00,Sombolabo, French Equitorial Africa,SOCIETE FRANCE HYDRO,Latecoere 631,Latecoere,16.0,16.0,0.0,passenger,unknown,unknown,crashed into the cameroon mountains after the wing separated due to severe turbulence.,1955,September,Saturday,0.0,0.0
1393,1955-09-17 00:00:00,Near Thorhild, Canada,PACIFIWESTERN AIRLINES,Bristol 170 Freighter 31,Bristol,6.0,2.0,0.0,passenger,unknown,Pilot error,"for reasons undetermined, the right engine failed and as a result of being overloaded, the aircraft did not maintain altitude on one engine and struck the ground with the right wingtip. a possible contributing factor was the failure of the co-pilot's vacuum-driven gyro instruments, without his knowledge.",1955,September,Saturday,4.0,66.66666666666666
1394,1955-09-21 22:23:00,Idris, Libya,BRITISH OVERSEAS AIRWAYS,Canadair C-4,Canadair,47.0,15.0,0.0,passenger,While landing,Weather conditions,"crash landed in a sandstorm on the fourth landing attempt.  the plane came in too low, struck a line of trees and crashed 1,200 yards short of the runway.  pilot error.  in an error in judgement, the captain who allowed his desire to keep the runway lights in view failed to make adequate reference to his flight instruments.",1955,September,Wednesday,32.0,68.08510638297872
1395,1955-09-24 06:41:00,PacifiOcean,,FLYING TIGER LINE,Douglas C-54A,Douglas,5.0,3.0,0.0,passenger,unknown,Engine failure,the cargo plane lost 3 engines and ditched into the pacifiocean. the loss of power in three engines due to incorrect fuel system management and faulty restarting methods which resulted in the ditching of the aircraft.,1955,September,Saturday,2.0,40.0
1396,1955-10-02 00:00:00,Pico Oiriruma-Vinac, Peru,FAUCETT,Douglas C54A,Douglas,35.0,19.0,0.0,passenger,While landing,Engine failure,crashed in adjacent mountains while attempting an emergency landing following an engine fire.,1955,October,Sunday,16.0,45.714285714285715
1397,1955-10-06 07:26:00,Near Centennial, Wyoming,UNITED AIR LINES,Douglas DC-4,Douglas,66.0,66.0,0.0,passenger,While en route,Pilot error,"the aircraft crashed into cloud covered medicine bow peak while en route. the plane failed to clear the 12,013 ft. peak by 75 feet. the pilot deviated from course for reasons unknown.  possible incapacitation of crew by carbon monoxide emanating from a faulty cabin heater, though never proven.",1955,October,Thursday,0.0,0.0
1398,1955-10-10 16:40:00,Near Wien, Austria,JAT YUGOSLAV AIRLINES,Convair CV-340-58,Convair,29.0,7.0,0.0,passenger,unknown,Pilot error,crashed into kahlenberg hill while on approach to wien.  the aircraft flew for a longer time on the outbound track and descended below the prescribed minimum altitutde. pilot error.,1955,October,Monday,22.0,75.86206896551724
1399,1955-11-01 19:03:00,Longmont, Colorado,UNITED AIR LINES,Douglas DC-6B,Douglas,44.0,44.0,0.0,passenger,While landing,unknown,"the aircraft crashed 11 minutes after taking off from denver stapleton airport, 8 miles east of longmont.  detonation of a dynamite bomb in the no. 4 cargo hold, placed by john (jack) gilbert graham in his mother's luggage in order to collect $37,500 in insurance.  a delayed flight caused the bomb to detonate over flat land rather than the mountains as planned.  graham never showed any remorse for his actions and refused to file any appeals. he was executed for the crime on 1/11/56.",1955,November,Tuesday,0.0,0.0
1400,1955-11-17 23:59:00,Seattle, Washingon,PENINSULAR,Douglas C-54,Douglas,74.0,28.0,0.0,passenger,While taking off,unknown,crashed on takeoff. in-flight prop failure.  maintenance error.  the excessively high drag resulting from the improperly indexed propeller blades and inability to feather.,1955,November,Thursday,46.0,62.16216216216216
1401,1955-11-17 00:00:00,Near Las Vegas, Nevada,MILITARY - U.S. AIR FORCE,Douglas MC-54M,Douglas,14.0,14.0,0.0,military,unknown,unknown,crashed into the  peak of mount charleston 30 miles wnw of las vegas.,1955,November,Thursday,0.0,0.0
1402,1955-11-20 17:00:00,Iwo Jima, Japan,MILITARY - US AIR FORCE,Douglas C124-DL Globemaster II,Douglas,11.0,10.0,0.0,military,While taking off,unknown,the military transport crashed seconds after taking off from central airport in iwo jima.,1955,November,Sunday,1.0,9.090909090909092
1403,1955-11-30 22:00:00,Near Ballico, California,MILITARY - U.S. AIR FORCE,Boeing RB-52B,Boeing,10.0,10.0,0.0,military,unknown,unknown,the aircraft crashed into a wooded area in 5 degree nose-down attitude.  abnormal nose-down trim condition which could not be corrected due to an unknown malfunction.,1955,November,Wednesday,0.0,0.0
1404,1955-12-01 02:00:00,Belem, Brazil,CRUZEIRO,Douglas DC-3,Douglas,6.0,6.0,0.0,passenger,While landing,Engine failure,"shortly after taking off, the no.1 engine lost power. the crew shut off the hydraulipump which caused the landing gear to stop retracting halfway. the resulting drag, caused the aircraft to lose altitude. the left wing struck a tree and the plane crashed and burned. failure of the front bearing of the propeller shaft leading to disconnection of the reduction gear and left propeller and causing a sudden failure of the left engine.",1955,December,Thursday,0.0,0.0
1405,1955-12-17 20:17:00,Hollywood, South Carolina,RIDDLE AIRLINES,Curtiss C-46A,Curtiss,2.0,2.0,0.0,passenger,unknown,unknown,cargo plane. an in-flight structural failure resulting from a violent pitch-down induced by the erratiaction of nonconforming elevator tab controls.,1955,December,Saturday,0.0,0.0
1406,1955-12-19 00:00:00,Sao Paulo, Brazil,CRUZEIRO DO SUD,Douglas DC-3,Douglas,26.0,26.0,0.0,passenger,While taking off,unknown,crashed on takeoff.,1955,December,Monday,0.0,0.0
