,DateTime,Year,Month,Day,City,Country,Operator,Type,Company,Route,Aboard,Fatalities,Ground,Survivors,Flight Type,Phase,Cause,Summary
1605,1959-05-15 00:00:00,1959,5,Friday,Off Mar del Plata, Aregntina,AEROLINEAS ARGENTINAS,Douglas DC-3,Douglas,Mar del Plata - Bahia Blanca,10.0,10.0,0.0,0.0,passenger,While taking off,unknown,crashed into the sea during a steep turn following a takeoff at night. undetermined cause.
1606,1959-05-21 00:00:00,1959,5,Thursday,Moro, Peru,LINEAS AÉREAS INTERPOLAR,Curtiss C-46A-50-CU,Curtiss,Talara  - Arica,8.0,8.0,0.0,0.0,passenger,While en route,unknown,crashed into a  mountain while en route..
1607,1959-06-01 00:00:00,1959,6,Monday,Nicaragua,,AEROLINEAS NACIONALES,Curtiss C-46,Curtiss,,60.0,60.0,0.0,0.0,passenger,unknown,War,"the plane, carrying nicaraguan rebels was shot down by a nicaraguan air force fighter."
1608,1959-06-23 00:00:00,1959,6,Tuesday,Cerros Baco, Peru,AVIANCA,Douglas DC-4,Douglas,Bogota - Lima,14.0,14.0,0.0,0.0,passenger,unknown,unknown,crashed into a cerro baco mountain.
1609,1959-06-26 17:35:00,1959,6,Friday,Near Varese, Lombardia,TRANS WORLD AIRLINES,Lockheed 1649A Starliner,Lockheed,Milan - Paris,68.0,68.0,0.0,0.0,passenger,unknown,Weather conditions,"while flying from athens to chicago, the no. 6 and 7 fuel tanks in the right wing exploded during a storm.  ignition of gasoline vapors emanating from fuel tank vent pipes by statidischarge after the airliner was hit by lightning."
1610,1959-06-30 10:35:00,1959,6,Tuesday,Ishikawa City, Ryukyu Island,MILITARY - U.S. AIR FORCE,North American F-100D-25NA,North,,1.0,0.0,17.0,1.0,military,unknown,Pilot error,"the pilot ejected and parachuted safely from the aircraft after the engine caught fire and the aircraft became uncontrollable. the plane crashed into the miyamori primary school compound and the surrounding neighborhood killing 17, of which 11 were students, and injuring another 181.  because of the subsequent fire in the aftermath of the crash another 158 persons (28 families) were made homeless."
1611,1959-08-03 10:30:00,1959,8,Monday,Sagone, India,KALINGA AIRLINES,Douglas DC-3,Douglas,Mohanbari - Along,6.0,6.0,0.0,0.0,passenger,While en route,Pilot error,crashed while en route. navigational error. the pilot entered a wrong valley and stalled the fully loaded aircraft while attempting to turn back.
1612,1959-08-14 17:14:00,1959,8,Friday,Karachi, Pakistan,PAKISTAN INTERNATIONAL AIRLINES,Vickers 815 Viscount,Vickers,,3.0,2.0,0.0,1.0,passenger,While landing,Engine failure,"the trainee captain attempted a maneuver in disregard of the prescribed limitations of such a maneuver. a two-engine overshoot was attempted at a very low height and below the prescribed minimum speed, when the aircraft was committed to a landing. this resulted in a violent yaw and sharp drop which could not be controlled. the training captain was conversant with the minimum requirements of a two-engine overshoot of the viscount 815 aircraft but appears to have overestimated his performance."
1613,1959-08-15 16:42:00,1959,8,Saturday,Calverton, New York,AMERICAN AIRLINES,Boeing 707-123,Boeing,Training,5.0,5.0,0.0,0.0,passenger,unknown,unknown,the crew failed to recognize and correct the development of excessive yaw which caused an unintentional rolling maneuver at an altitude too low to permit complete recovery.
1614,1959-08-19 00:00:00,1959,8,Wednesday,Near Barcelona, Spain,TRANSAIR,Douglas DC-3,Douglas,Barcelona - London,32.0,32.0,0.0,0.0,passenger,While taking off,Pilot error,"nineteen minutes after taking off and while climbing, the aircraft entered a cloud and struck mt. monseny. pilot did not follow prescribed regulations."
1615,1959-08-27 00:00:00,1959,8,Thursday,Near Asuncion, Paraguay,AEROLINEAS ARGENTINAS,de Havilland DH-106 Comet 4,Havilland,,50.0,2.0,0.0,48.0,passenger,unknown,Pilot error,the aircraft descended below mda and crashed 5 miles short of the runway while on approach to asuncion. pilot error.
1616,1959-09-02 00:00:00,1959,9,Wednesday,Abilene, Texas,AAXICO AIRLINES,Curtiss C-46A,Curtiss,"Abilene, TX - Forth Worth, TX",2.0,2.0,0.0,0.0,passenger,unknown,unknown,"the cargo plane took off, rose to 200 ft., stalled and crashed. elevator control lost. the aft link assembly became disconnected from the clevis in the elevator control horn assembly when an improperly secured bolt backed out."
1617,1959-09-08 00:00:00,1959,9,Tuesday,Poza Rica, Mexico,MEXICANA,Douglas DC-3,Douglas,Mexico City - Merida,16.0,1.0,0.0,15.0,passenger,While landing,Fire,"an in-flight explosion occurred in the passenger cabin. a male passenger, who was believed to have been carrying a bomb, fell from the airplane from an altitude of 11,000ft.  a forced landing was made at poza rica after a fire broke out in the cabin."
1618,1959-09-12 00:00:00,1959,9,Saturday,Near Tegucigalpa, Honduras,PAN AMERICAN WORLD AIRWAYS,Douglas DC-4,Douglas,San Salvador - Miami,3.0,3.0,0.0,0.0,passenger,While taking off,unknown,"shortly after taking off, the cargo plane deviated from it's intended course and struck a mountain, for reasons unknown."
1619,1959-09-23 18:40:00,1959,9,Wednesday,Sao Paulo, Brazil,VASP,Saab Scandia 90A-1,Saab,Sao Paulo - Rio de Janeiro,20.0,20.0,0.0,0.0,passenger,While taking off,unknown,crashed a few minutes after taking off from sao paulo airport. cause undetermined.
1620,1959-09-24 22:24:00,1959,9,Thursday,Bordeaux, France,T.A. INTERCONTINENTAUX (FRANCE),Douglas DC-7C,Douglas,Bordeaux - Bamako,65.0,53.0,0.0,12.0,passenger,While taking off,unknown,"crashed shortly after takeoff, not gaining altitude and colliding with trees. crew did not properly monitor altimeter."
1621,1959-09-24 17:20:00,1959,9,Thursday,Great Sitkin Island, Alaska,REEVE ALEUTIAN AIRLINES,Douglas C-54B,Douglas,Shemya - Cold Bay - Adak - Anchorage,16.0,16.0,0.0,0.0,passenger,unknown,Pilot error,crashed into a mountain while on approach to adak. improper approach. crew error. pilot did not fly in accordance with visual flight rules over hazardous terrain.
1622,1959-09-29 23:09:00,1959,9,Tuesday,Buffalo, Texas,BRANIFF AIRLINES,Lockheed 188A Electra,Lockheed,Houston - Dallas,34.0,34.0,0.0,0.0,passenger,unknown,unknown,"in-flight separation of the left wing resulted in the aircraft crashing 3 miles southeast of buffalo, texas. a design flaw caused an oscillation known as  mode to transfer propeller wobble to the outboard nacelles which induced flutter in the wing which led to the separation of the wing. one of two accidents with the same cause. see 3/17/1960."
1623,1959-10-26 20:18:00,1959,10,Monday,Santa Maria, California,PACIFIAIR LINES,Douglas C-47A-DL,Douglas,Los Angeles - Oxnard - Santa Maria - Paso Robles,19.0,1.0,1.0,18.0,passenger,While landing,Engine failure,"moments after rotation the left engine exploded and caught fire. the elevator of the plane hit a 12,000 volt powerline and crash landed upright sliding 65 feet. the only fatality was the first officer who was thrown clear of the accident still strapped to his seat. the number 5 cylinder of the left engine failed leading to an explosion that deformed the left engine's ring cowl to a degree that cause excessive drag and buffeting that made sustained flight impossible. maintenance records showed the engine had a troubling number of oil leaks."
1624,1959-10-29 15:25:00,1959,10,Thursday,Athens, Greece,OLYMPIAIRWAYS,Douglas DC-3,Douglas,Athens - Thessaloniki,18.0,18.0,0.0,0.0,passenger,While taking off,Engine failure,engine failure on takeoff. the plane crashed 5 minutes later. failure of the gudgeon pin bearing of the no.6 piston of the left engine.
1625,1959-10-30 20:40:00,1959,10,Friday,Waynesborough, Virginia,PIEDMONT AIRLINES,Douglas DC-3,Douglas,"Washington DC - Charlottsville, VA",27.0,26.0,0.0,1.0,passenger,unknown,unknown,crashed into bucks elbow mountain during an ils approach to charlottesville airport. navigational omission resulting in an off course approach. it took thirty-six hours before the lone survivor was rescued.  a navigational omission which resulted in a lateral course error that was not detected and corrected through precision instrument flying procedures. mental breakdown of captain during flight.
1626,1959-11-04 23:07:00,1959,11,Wednesday,St. Cleophas, Quebec,WHEELER AIRLINES,Douglas C-54A,Douglas,Montreal - Hall Lake,5.0,5.0,0.0,0.0,passenger,While en route,Engine failure,the cargo plane exploded in midair while en route after an engine fire.
1627,1959-11-16 00:55:00,1959,11,Monday,Gulf of Mexico,,NATIONAL AIRLINES,Douglas DC-7B,Douglas,Tampa - New Orleans,42.0,42.0,0.0,0.0,passenger,unknown,unknown,"the aircraft crashed into the gulf of mexico at 29 degrees 13 minutes n, 88 degrees 40 minutes w or about 108 miles east-southeast of new orleans, while on a flight from tampa to new orleans. sabotage (explosion of a bomb aboard) was strongly suspected but could never be proven due to lack of physical evidence.  there is a possibility that there is a connection between this crash and the national airlines crash of january 6, 1960. no one was charged in either case."
1628,1959-11-16 00:00:00,1959,11,Monday,Lvov, Ukraine,AEROFLOT,Antonov AN-10,Antonov,,40.0,40.0,0.0,0.0,passenger,unknown,unknown,crashed during approach.
1629,1959-11-24 05:35:00,1959,11,Tuesday,Chicago, Illinois,TRANS WORLD AIRLINES,Lockheed L-1049H Super Constellation,Lockheed,Chicago - Los Angeles,3.0,3.0,8.0,0.0,passenger,While taking off,Engine failure,"shortly after taking off the plane experienced a fire warning in the no. 2 engine, shut it down and attempted to return to midway airport. during the final approach the aircraft banked in excess of 45 degrees and developed an excessive sink rate. when the aircraft reached the tops of trees its wings were nearly level and its nose was raised in a climbing attitude but the descent continued and the plane crashed one quarter of a mile southeast of the airport. the accident was the consequence of manuvering the aircraft during the turn to final approach in such a manner as to cause a rate of sink from which recovery was not possible. sometime during the turn the flaps were retracted from 60% to 24% causing a loss of lift."
1630,1959-12-01 09:47:00,1959,12,Tuesday,Willamsport, Pennsylvania,ALLEGHENY AIRLINES,Martin 202,Martin,Harrisburg - Willamsport,26.0,25.0,0.0,1.0,passenger,unknown,unknown,"crashed into bald eagle mountain,13 miles south of williamsport,  while on an ils approach to williamsport.  probable accidental caging of the fluxgate compass leading to a erroneous heading indication. captain's failure to execute a timely abandoned approach. there was one passenger who survived."
1631,1959-12-08 16:57:00,1959,12,Tuesday,Off Cartagena, Colombia,SOCIEDAD AERONAUTICA MEDELLIN,Curtiss C-46A,Curtiss,San Andres Island - Cartagena,45.0,45.0,0.0,0.0,passenger,While landing,unknown,disappeared en route. right landing gear found on moron island.  cause undetermined.
1632,1959-12-13 00:00:00,1959,12,Sunday,Near Tashkent, Uzbekistan,AEROFLOT,Ilyushin IL-18,Ilyushin,Kabul - Tashkent,29.0,29.0,0.0,0.0,passenger,While en route,unknown,crashed into a mountain while en route.
1633,1959-12-17 02:20:00,1959,12,Thursday,Ketchikan, Alaska,CALIFORNIA AIRCRAFT,Consolidated PBY-5A Catalina,Consolidated,Juneau - Annette Island,3.0,3.0,0.0,0.0,passenger,While en route,Engine failure,the cargo plane cashed en route after reporting engine trouble.
1634,1959-12-21 07:16:00,1959,12,Monday,Rome, Italy,ALITALIA,Vickers 785D Viscount,Vickers,Training,2.0,2.0,0.0,0.0,passenger,While landing,unknown,crashed into a hanger during a practice landing. the accident was attributed to a balked landing maneuver carried out below the speed limits for safe directional control of the aircraft during a critical situation that developed in the last phase of the landing in the course of a simulated emergency exercise with two power units inoperative.
1635,1959-12-22 00:00:00,1959,12,Tuesday,Rid de Janeiro, Brazil,VASP,Vickers Viscount 827 / Fokker AT-6,Vickers,Rio de Janeiro - Sao Paulo,33.0,33.0,10.0,0.0,passenger,While taking off,Pilot error,"midair collision with a brazilian air force at-6 harvard, shortly after takeoff. one killed in the fighter. failure of both pilots to see and avoid each other."
1636,1959-12-24 05:00:00,1959,12,Thursday,Palembang, Indonesia,GARUDA INDONESIA AIRLINES,Douglas C-47A,Douglas,,2.0,1.0,0.0,1.0,passenger,While taking off,Weather conditions,"shortly after takeoff the cargo plane lost the no. 2 engine, tried to return to the airport but crashed. failure of the right engine, a lack of precaution on the part of the captain and marginal weather. a contributing factor may have been the overloaded condition of the aircraft, however, not to such an extent that it forced the aircraft to descend to a dangerously low altitude."
1637,1959-12-31 00:00:00,1959,12,Thursday,Near San Jose de Chiquitos, Bolivia,LLOYD AEREO BOLIVIANO,Douglas DC-3,Douglas,,11.0,11.0,0.0,0.0,passenger,While taking off,unknown,crashed on takeoff.
1638,1960-01-03 10:40:00,1960,1,Sunday,Taksing, India,INDIAN AIRLINES,Douglas C-47A,Douglas,,9.0,9.0,0.0,0.0,passenger,unknown,Pilot error,"the cargo plane crashed while dropping supplies and making a narrow turn in a valley. the accident was attributed to an error in navigation which caused the pilot to enter the wrong valley. during an attempt to turn back in a restricted area, the aircraft stalled and crashed."
1639,1960-01-06 02:38:00,1960,1,Wednesday,Wilmington/Bolivia, North Carolina,NATIONAL AIRLINES,Douglas DC-6B,Douglas,New York - Miami,34.0,34.0,0.0,0.0,passenger,unknown,unknown,"the plane disintegrated in flight at 18,000 feet and crashed 1.5 miles northwest of bolivia, north carolina. detonation of a dynamite bomb by means of dry cell batteries, in the vicinity of row 7, in the passenger cabin.  the plane continued to fly for a short time after which the fuselage came apart and the plane crashed in a ball of flames. julian frank, who had purchased 1 million dollars in insurance, was suspected of committing suicide by detonating the bomb in his lap or under his seat. there is a possibility frank may have been an unwitting bomb carrier and that this bombing has something to do with the national airlines crash of november, 16, 1959. no one was charged in either case."
1640,1960-01-10 15:38:00,1960,1,Sunday,Gulf of Sirte,,MILITARY - U.S. ARMY,de Havilland Canada U-1A Otter,Havilland,Misurata - Benghazi,10.0,10.0,0.0,0.0,military,unknown,unknown,"missing, never found."
1641,1960-01-18 22:19:00,1960,1,Monday,Charles City, Virginia,CAPITAL AIRLINES,Vickers Viscount 745D,Vickers,Washington D.C. - Norfolk,50.0,50.0,0.0,0.0,passenger,unknown,Weather conditions,"the aircraft crashed and burned in a wooded area, striking the ground in a level attitude. the delayed arming of the engine ice-protection systems while flying through icing conditions, causing eventual flame-out of the four engines. this condition existed for sufficient time to cause a drop in battery electrical energy, preventing the unfeathering and relighting of sufficient engines to maintain flight. the aircraft was then dived in an  effort to attain sufficient airspeed to drive the propellers out of the feathered positions by wind-milling.  at the same time, multiple attempts were made to relight one or more engines. successful relights were either interrupted by auto-feather action initiated by premature advancing of the throttles prior to complete light up of an engine or prevented by insufficient battery electrical energy. no. 4 engine was eventually  relit and the crew had just successfully relit no. 3 engine when the aircraft crashed."
